,Unit Price ($ PSF),Postal Code,Price,OnemapLongitude,OnemapLatitude
1785,"1,028",689871,1028,103.748997170036,1.38352132722057
1786,"1,059",757064,1059,103.828829867075,1.44733675859028
1787,"1,169",528515,1169,103.93028303262,1.35571384227688
1788,"1,102",528446,1102,103.929955770491,1.35631304761726
1789,"1,119",528612,1119,103.939691159802,1.35997680595206
1790,"1,193",544589,1193,103.884269703624,1.39291735163934
1791,"1,002",828714,1002,103.907764843606,1.40127291276519
1792,"1,011",828751,1011,103.912694406091,1.39123669810842
1793,"1,110",528595,1110,103.941765090305,1.35948337893924
1794,"1,006",828751,1006,103.912694406091,1.39123669810842
1795,"1,103",528615,1103,103.940700281178,1.35997260601034
1796,"1,006",534020,1006,103.903643859593,1.37599314442815
1797,"1,134",544599,1134,103.892016537214,1.39775105265573
1798,"1,112",528513,1112,103.930616424575,1.35629068660571
1799,"1,193",528516,1193,103.930051241977,1.35584368291804
1800,"1,133",528448,1133,103.930324054434,1.35697876056463
1801,"1,041",828712,1041,103.907938340475,1.40082763882389
1802,"1,144",544998,1144,103.891374413035,1.38189286322029
1803,"1,158",544814,1158,103.891543391384,1.38176770136777
1804,"1,074",828769,1074,103.89769854684,1.40261720864318
1805,"1,070",768080,1070,103.826502156051,1.44552023192244
1806,"1,078",528451,1078,103.930892050034,1.35709719776858
1807,"1,081",828678,1081,103.897729871814,1.41004661839987
1808,"1,129",528515,1129,103.93028303262,1.35571384227688
1809,"1,101",528450,1101,103.93067893024,1.35721263035708
1810,"1,002",828714,1002,103.907764843606,1.40127291276519
1811,"1,095",528595,1095,103.941765090305,1.35948337893924
1812,"1,117",528515,1117,103.93028303262,1.35571384227688
1813,"1,217",528449,1217,103.930469333432,1.35733017107311
1814,"1,129",544821,1129,103.89109985283,1.38158415124112
1815,"1,032",828712,1032,103.907938340475,1.40082763882389
1816,"1,074",828771,1074,103.897036918947,1.40279622361046
1817,"1,118",528610,1118,103.939916680549,1.35961608290552
1818,"1,079",756947,1079,103.828115526598,1.44739595721031
1819,"1,052",528449,1052,103.930469333432,1.35733017107311
1820,"1,032",797495,1032,103.872017156345,1.38887143127704
1821,"1,170",544814,1170,103.891543391384,1.38176770136777
1822,"1,083",756949,1083,103.828534542516,1.44765923913234
1823,"1,174",528514,1174,103.930315295738,1.35633822638856
1824,"1,195",528514,1195,103.930315295738,1.35633822638856
1825,"1,012",797501,1012,103.871651737893,1.38802851756168
1826,"1,009",528611,1009,103.939652645617,1.35961653861431
1827,"1,035",797496,1035,103.872391898784,1.38881567913152
1828,"1,084",528613,1084,103.939954877596,1.35998137104939
1829,"1,161",828618,1161,103.898039738224,1.41004275258838
1830,"1,012",797496,1012,103.872391898784,1.38881567913152
1831,"1,088",528769,1088,103.940498383792,1.35892339007701
1832,"1,003",828746,1003,103.912165255152,1.39092856649491
1833,"1,160",828621,1160,103.897912480011,1.41045366869115
1834,"1,137",528517,1137,103.929812958776,1.35597623813015
1835,"1,125",528517,1125,103.929812958776,1.35597623813015
1836,"1,154",528448,1154,103.930324054434,1.35697876056463
1837,"1,083",528450,1083,103.93067893024,1.35721263035708
1838,"1,180",528450,1180,103.93067893024,1.35721263035708
1839,"1,070",528616,1070,103.940865689216,1.36004633991203
1840,"1,032",797495,1032,103.872017156345,1.38887143127704
1841,"1,041",797495,1041,103.872017156345,1.38887143127704
1842,"1,035",797496,1035,103.872391898784,1.38881567913152
1843,"1,083",756947,1083,103.828115526598,1.44739595721031
1844,"1,079",757066,1079,103.82838783219,1.4469923338283
1845,"1,167",544600,1167,103.892265428644,1.39770760830141
1846,"1,132",828620,1132,103.898675751102,1.40980879054618
1847,"1,116",756948,1116,103.828324723249,1.447530196177
1848,"1,176",544558,1176,103.892537329675,1.39712872945862
1849,"1,155",528513,1155,103.930616424575,1.35629068660571
1850,"1,072",528514,1072,103.930315295738,1.35633822638856
1851,"1,180",528449,1180,103.930469333432,1.35733017107311
1852,"1,079",756948,1079,103.828324723249,1.447530196177
1853,"1,219",544817,1219,103.89121456861,1.3808164019305
1854,"1,087",528613,1087,103.939954877596,1.35998137104939
1855,"1,107",528613,1107,103.939954877596,1.35998137104939
1856,"1,002",828714,1002,103.907764843606,1.40127291276519
1857,"1,006",797501,1006,103.871651737893,1.38802851756168
1858,"1,034",828768,1034,103.897960624025,1.4025413670478
1859,"1,001",528616,1001,103.940865689216,1.36004633991203
1860,"1,123",544816,1123,103.891402478721,1.38127813779551
1861,"1,169",528449,1169,103.930469333432,1.35733017107311
1862,"1,141",528593,1141,103.941456764255,1.35997538079725
1863,"1,043",797501,1043,103.871651737893,1.38802851756168
1864,"1,024",828790,1024,103.89768446125,1.40168540715792
1865,"1,108",828677,1108,103.897463964435,1.40985036008126
1866,"1,192",828618,1192,103.898039738224,1.41004275258838
1867,"1,134",528514,1134,103.930315295738,1.35633822638856
1868,"1,096",528516,1096,103.930051241977,1.35584368291804
1869,"1,205",528448,1205,103.930324054434,1.35697876056463
1870,"1,179",528450,1179,103.93067893024,1.35721263035708
1871,"1,019",534019,1019,103.903175368865,1.37624162646701
1872,"1,101",528617,1101,103.941184494634,1.35997585183045
1873,"1,079",797496,1079,103.872391898784,1.38881567913152
1874,"1,104",544600,1104,103.892265428644,1.39770760830141
1875,"1,172",528517,1172,103.929812958776,1.35597623813015
1876,"1,180",528448,1180,103.930324054434,1.35697876056463
1877,"1,031",797495,1031,103.872017156345,1.38887143127704
1878,"1,038",797496,1038,103.872391898784,1.38881567913152
1879,"1,010",797499,1010,103.872126124172,1.38799806440374
1880,"1,029",797500,1029,103.871890886482,1.3879905674505
1881,"1,033",797500,1033,103.871890886482,1.3879905674505
1882,"1,055",528616,1055,103.940865689216,1.36004633991203
1883,"1,056",797496,1056,103.872391898784,1.38881567913152
1884,"1,147",544998,1147,103.891374413035,1.38189286322029
1885,"1,014",797497,1014,103.872467409718,1.3883508679325
1886,"1,146",528514,1146,103.930315295738,1.35633822638856
1887,"1,180",528449,1180,103.930469333432,1.35733017107311
1888,"1,145",528450,1145,103.93067893024,1.35721263035708
1889,"1,214",544560,1214,103.892028356502,1.39719354905586
1890,"1,197",528515,1197,103.93028303262,1.35571384227688
1891,"1,160",828622,1160,103.898191615557,1.41046826341768
1892,"1,112",756945,1112,103.828179736307,1.44686403213076
1893,"1,188",528515,1188,103.93028303262,1.35571384227688
1894,"1,071",797498,1071,103.872442075697,1.38788350639997
1895,"1,010",797499,1010,103.872126124172,1.38799806440374
1896,"1,034",797502,1034,103.87176861512,1.38847474489645
1897,"1,028",689871,1028,103.748997170036,1.38352132722057
1898,"1,062",828713,1062,103.907492151429,1.40126147753193
1899,"1,015",797499,1015,103.872126124172,1.38799806440374
1900,"1,003",828715,1003,103.908072591719,1.40113341483107
1901,"1,014",797495,1014,103.872017156345,1.38887143127704
1902,"1,056",797500,1056,103.871890886482,1.3879905674505
1903,"1,162",828622,1162,103.898191615557,1.41046826341768
1904,"1,079",756949,1079,103.828534542516,1.44765923913234
1905,"1,113",528516,1113,103.930051241977,1.35584368291804
1906,"1,120",528598,1120,103.940788817577,1.35948880224661
1907,"1,003",828712,1003,103.907938340475,1.40082763882389
1908,"1,161",797501,1161,103.871651737893,1.38802851756168
1909,"1,155",828618,1155,103.898039738224,1.41004275258838
1910,"1,142",544599,1142,103.892016537214,1.39775105265573
1911,"1,133",544603,1133,103.892771167018,1.39710401066265
1912,"1,251",579820,1251,103.852579052033,1.34682504729818
1913,"1,002",828715,1002,103.908072591719,1.40113341483107
1914,"1,160",528769,1160,103.940498383792,1.35892339007701
1915,"1,117",689876,1117,103.748787992195,1.38318048662868
1916,"1,009",828714,1009,103.907764843606,1.40127291276519
1917,"1,188",544814,1188,103.891543391384,1.38176770136777
1918,"1,084",797500,1084,103.871890886482,1.3879905674505
1919,"1,182",544816,1182,103.891402478721,1.38127813779551
1920,"1,004",797498,1004,103.872442075697,1.38788350639997
1921,"1,035",757055,1035,103.819058137833,1.44386049035801
1922,"1,013",529598,1013,103.928272309692,1.35052732645165
1923,"1,017",828688,1017,103.91627711519,1.4007969661453
1924,"1,026",689872,1026,103.748802266356,1.38363139410306
1925,"1,008",828620,1008,103.898675751102,1.40980879054618
1926,"1,149",828627,1149,103.898959874347,1.41069269259053
1927,"1,100",544599,1100,103.892016537214,1.39775105265573
1928,"1,210",528516,1210,103.930051241977,1.35584368291804
1929,"1,203",528447,1203,103.930147668461,1.35666423209316
1930,"1,168",528449,1168,103.930469333432,1.35733017107311
1931,"1,161",828618,1161,103.898039738224,1.41004275258838
1932,"1,152",828618,1152,103.898039738224,1.41004275258838
1933,"1,202",828621,1202,103.897912480011,1.41045366869115
1934,"1,183",828627,1183,103.898959874347,1.41069269259053
1935,"1,152",544599,1152,103.892016537214,1.39775105265573
1936,"1,005",828747,1005,103.912451208496,1.3906628449781
1937,"1,027",828770,1027,103.89737879547,1.40276446041873
1938,"1,034",797501,1034,103.871651737893,1.38802851756168
1939,"1,107",828620,1107,103.898675751102,1.40980879054618
1940,"1,183",528515,1183,103.93028303262,1.35571384227688
1941,"1,042",828712,1042,103.907938340475,1.40082763882389
1942,"1,119",757063,1119,103.829031004211,1.44747059180371
1943,"1,111",544601,1111,103.892628552853,1.39762128847072
1944,"1,207",544560,1207,103.892028356502,1.39719354905586
1945,"1,180",528514,1180,103.930315295738,1.35633822638856
1946,"1,199",528516,1199,103.930051241977,1.35584368291804
1947,"1,081",528596,1081,103.9414898783,1.35947347212035
1948,"1,069",828715,1069,103.908072591719,1.40113341483107
1949,"1,034",797498,1034,103.872442075697,1.38788350639997
1950,"1,269",544558,1269,103.892537329675,1.39712872945862
1951,"1,138",528448,1138,103.930324054434,1.35697876056463
1952,"1,113",528448,1113,103.930324054434,1.35697876056463
1953,"1,049",797495,1049,103.872017156345,1.38887143127704
1954,"1,022",797496,1022,103.872391898784,1.38881567913152
1955,"1,068",797495,1068,103.872017156345,1.38887143127704
1956,"1,216",544601,1216,103.892628552853,1.39762128847072
1957,"1,125",528515,1125,103.93028303262,1.35571384227688
1958,"1,074",528517,1074,103.929812958776,1.35597623813015
1959,"1,113",528447,1113,103.930147668461,1.35666423209316
1960,"1,147",528450,1147,103.93067893024,1.35721263035708
1961,"1,168",528597,1168,103.941224401913,1.35947385278939
1962,"1,015",534020,1015,103.903643859593,1.37599314442815
1963,"1,136",528597,1136,103.941224401913,1.35947385278939
1964,"1,107",528772,1107,103.939708637167,1.35889123454914
1965,"1,074",797495,1074,103.872017156345,1.38887143127704
1966,"1,168",544599,1168,103.892016537214,1.39775105265573
1967,"1,080",544600,1080,103.892265428644,1.39770760830141
1968,"1,125",528513,1125,103.930616424575,1.35629068660571
1969,"1,214",528514,1214,103.930315295738,1.35633822638856
1970,"1,237",528515,1237,103.93028303262,1.35571384227688
1971,"1,242",528517,1242,103.929812958776,1.35597623813015
1972,"1,034",797495,1034,103.872017156345,1.38887143127704
1973,"1,114",528617,1114,103.941184494634,1.35997585183045
1974,"1,087",528613,1087,103.939954877596,1.35998137104939
1975,"1,026",528595,1026,103.941765090305,1.35948337893924
1976,"1,070",828817,1070,103.904338396376,1.40148828471593
1977,"1,054",797502,1054,103.87176861512,1.38847474489645
1978,"1,141",828713,1141,103.907492151429,1.40126147753193
1979,"1,214",544817,1214,103.89121456861,1.3808164019305
1980,"1,003",768078,1003,103.830029132651,1.43824140660426
1981,"1,296",544560,1296,103.892028356502,1.39719354905586
1982,"1,026",828791,1026,103.897441324917,1.40175753008728
1983,"1,159",544821,1159,103.89109985283,1.38158415124112
1984,"1,003",797495,1003,103.872017156345,1.38887143127704
1985,"1,141",528516,1141,103.930051241977,1.35584368291804
1986,"1,217",528447,1217,103.930147668461,1.35666423209316
1987,"1,113",528612,1113,103.939691159802,1.35997680595206
1988,"1,117",528598,1117,103.940788817577,1.35948880224661
1989,"1,015",828765,1015,103.89728074007,1.40218627802769
1990,"1,132",544820,1132,103.891082073501,1.38143872353138
1991,"1,157",828619,1157,103.898440391828,1.41000603600091
1992,"1,093",756949,1093,103.828534542516,1.44765923913234
1993,"1,124",544603,1124,103.892771167018,1.39710401066265
1994,"1,075",544560,1075,103.892028356502,1.39719354905586
1995,"1,192",828622,1192,103.898191615557,1.41046826341768
1996,"1,157",828622,1157,103.898191615557,1.41046826341768
1997,"1,143",544603,1143,103.892771167018,1.39710401066265
1998,"1,118",544558,1118,103.892537329675,1.39712872945862
1999,"1,187",528449,1187,103.930469333432,1.35733017107311
2000,"1,027",797496,1027,103.872391898784,1.38881567913152
2001,"1,032",797499,1032,103.872126124172,1.38799806440374
2002,"1,092",544559,1092,103.892292745209,1.39712007310488
2003,"1,125",528515,1125,103.93028303262,1.35571384227688
2004,"1,116",528515,1116,103.93028303262,1.35571384227688
2005,"1,217",544819,1217,103.890750179297,1.38110299795669
2006,"1,033",797496,1033,103.872391898784,1.38881567913152
2007,"1,059",528613,1059,103.939954877596,1.35998137104939
2008,"1,129",756949,1129,103.828534542516,1.44765923913234
2009,"1,135",828622,1135,103.898191615557,1.41046826341768
2010,"1,135",528451,1135,103.930892050034,1.35709719776858
2011,"1,054",797500,1054,103.871890886482,1.3879905674505
2012,"1,012",828765,1012,103.89728074007,1.40218627802769
2013,"1,087",528596,1087,103.9414898783,1.35947347212035
2014,"1,059",828768,1059,103.897960624025,1.4025413670478
2015,"1,017",828746,1017,103.912165255152,1.39092856649491
2016,"1,204",528514,1204,103.930315295738,1.35633822638856
2017,"1,194",528516,1194,103.930051241977,1.35584368291804
2018,"1,237",528771,1237,103.939940919167,1.35873496137606
2019,"1,143",544816,1143,103.891402478721,1.38127813779551
2020,"1,046",828790,1046,103.89768446125,1.40168540715792
2021,"1,088",544599,1088,103.892016537214,1.39775105265573
2022,"1,069",544603,1069,103.892771167018,1.39710401066265
2023,"1,092",528516,1092,103.930051241977,1.35584368291804
2024,"1,001",534015,1001,103.903532895226,1.37650664628537
2025,"1,164",828621,1164,103.897912480011,1.41045366869115
2026,"1,237",544558,1237,103.892537329675,1.39712872945862
2027,"1,123",544560,1123,103.892028356502,1.39719354905586
2028,"1,252",528517,1252,103.929812958776,1.35597623813015
2029,"1,203",528517,1203,103.929812958776,1.35597623813015
2030,"1,168",528517,1168,103.929812958776,1.35597623813015
2031,"1,157",828621,1157,103.897912480011,1.41045366869115
2032,"1,156",828621,1156,103.897912480011,1.41045366869115
2033,"1,142",544599,1142,103.892016537214,1.39775105265573
2034,"1,185",544600,1185,103.892265428644,1.39770760830141
2035,"1,103",544600,1103,103.892265428644,1.39770760830141
2036,"1,028",544560,1028,103.892028356502,1.39719354905586
2037,"1,205",528516,1205,103.930051241977,1.35584368291804
2038,"1,032",828712,1032,103.907938340475,1.40082763882389
2039,"1,187",828621,1187,103.897912480011,1.41045366869115
2040,"1,071",828809,1071,103.904699765872,1.40067629313894
2041,"1,132",544814,1132,103.891543391384,1.38176770136777
2042,"1,218",544814,1218,103.891543391384,1.38176770136777
2043,"1,103",756946,1103,103.827896210106,1.44726363624443
2044,"1,079",797497,1079,103.872467409718,1.3883508679325
2045,"1,009",797495,1009,103.872017156345,1.38887143127704
2046,"1,025",828765,1025,103.89728074007,1.40218627802769
2047,"1,106",544599,1106,103.892016537214,1.39775105265573
2048,"1,203",544601,1203,103.892628552853,1.39762128847072
2049,"1,155",528517,1155,103.929812958776,1.35597623813015
2050,"1,217",528448,1217,103.930324054434,1.35697876056463
2051,"1,146",528449,1146,103.930469333432,1.35733017107311
2052,"1,106",528772,1106,103.939708637167,1.35889123454914
2053,"1,046",677721,1046,103.770294815646,1.3893458855585
2054,"1,002",828816,1002,103.903987598273,1.40103681871037
2055,"1,220",528446,1220,103.929955770491,1.35631304761726
2056,"1,191",528448,1191,103.930324054434,1.35697876056463
2057,"1,146",528449,1146,103.930469333432,1.35733017107311
2058,"1,020",828749,1020,103.912946716782,1.39095763978058
2059,"1,052",828715,1052,103.908072591719,1.40113341483107
2060,"1,065",757064,1065,103.828829867075,1.44733675859028
2061,"1,052",544599,1052,103.892016537214,1.39775105265573
2062,"1,011",528616,1011,103.940865689216,1.36004633991203
2063,"1,186",528595,1186,103.941765090305,1.35948337893924
2064,"1,008",828682,1008,103.912829481664,1.39931882878412
2065,"1,047",828711,1047,103.908224448272,1.40070632726026
2066,"1,104",797496,1104,103.872391898784,1.38881567913152
2067,"1,166",828619,1166,103.898440391828,1.41000603600091
2068,"1,153",828622,1153,103.898191615557,1.41046826341768
2069,"1,180",528516,1180,103.930051241977,1.35584368291804
2070,"1,203",828618,1203,103.898039738224,1.41004275258838
2071,"1,145",828627,1145,103.898959874347,1.41069269259053
2072,"1,149",828628,1149,103.899190046333,1.4105908958577
2073,"1,156",528515,1156,103.93028303262,1.35571384227688
2074,"1,152",528447,1152,103.930147668461,1.35666423209316
2075,"1,029",797498,1029,103.872442075697,1.38788350639997
2076,"1,054",689872,1054,103.748802266356,1.38363139410306
2077,"1,154",828628,1154,103.899190046333,1.4105908958577
2078,"1,022",797496,1022,103.872391898784,1.38881567913152
2079,"1,138",544814,1138,103.891543391384,1.38176770136777
2080,"1,269",544601,1269,103.892628552853,1.39762128847072
2081,"1,107",528513,1107,103.930616424575,1.35629068660571
2082,"1,210",528513,1210,103.930616424575,1.35629068660571
2083,"1,209",528514,1209,103.930315295738,1.35633822638856
2084,"1,199",828618,1199,103.898039738224,1.41004275258838
2085,"1,144",544599,1144,103.892016537214,1.39775105265573
2086,"1,088",544600,1088,103.892265428644,1.39770760830141
2087,"1,140",544600,1140,103.892265428644,1.39770760830141
2088,"1,252",544600,1252,103.892265428644,1.39770760830141
2089,"1,118",528516,1118,103.930051241977,1.35584368291804
2090,"1,042",757078,1042,103.827451281642,1.44778471287461
2091,"1,039",757078,1039,103.827451281642,1.44778471287461
2092,"1,073",757078,1073,103.827451281642,1.44778471287461
2093,"1,067",757078,1067,103.827451281642,1.44778471287461
2094,"1,060",757078,1060,103.827451281642,1.44778471287461
2095,"1,066",757078,1066,103.827451281642,1.44778471287461
2096,"1,046",757078,1046,103.827451281642,1.44778471287461
2097,"1,059",757078,1059,103.827451281642,1.44778471287461
2098,"1,101",757078,1101,103.827451281642,1.44778471287461
2099,"1,041",757078,1041,103.827451281642,1.44778471287461
2100,"1,067",757078,1067,103.827451281642,1.44778471287461
2101,"1,116",757078,1116,103.827451281642,1.44778471287461
2102,"1,028",757078,1028,103.827451281642,1.44778471287461
2103,"1,206",757078,1206,103.827451281642,1.44778471287461
2104,"1,218",757078,1218,103.827451281642,1.44778471287461
2105,"1,185",757078,1185,103.827451281642,1.44778471287461
2106,"1,213",757078,1213,103.827451281642,1.44778471287461
2107,"1,191",757078,1191,103.827451281642,1.44778471287461
2108,"1,134",757078,1134,103.827451281642,1.44778471287461
2109,"1,182",757078,1182,103.827451281642,1.44778471287461
2110,"1,122",757078,1122,103.827451281642,1.44778471287461
2111,"1,096",757078,1096,103.827451281642,1.44778471287461
2112,"1,124",757078,1124,103.827451281642,1.44778471287461
2113,"1,132",757079,1132,103.827257263032,1.4478599365555
2114,"1,115",757079,1115,103.827257263032,1.4478599365555
2115,"1,103",757079,1103,103.827257263032,1.4478599365555
2116,"1,049",757079,1049,103.827257263032,1.4478599365555
2117,"1,112",757079,1112,103.827257263032,1.4478599365555
2118,"1,139",757079,1139,103.827257263032,1.4478599365555
2119,"1,117",757079,1117,103.827257263032,1.4478599365555
2120,"1,178",757079,1178,103.827257263032,1.4478599365555
2121,"1,213",757079,1213,103.827257263032,1.4478599365555
2122,"1,263",757079,1263,103.827257263032,1.4478599365555
2123,"1,229",757079,1229,103.827257263032,1.4478599365555
2124,"1,242",757079,1242,103.827257263032,1.4478599365555
2125,"1,119",757080,1119,103.827142199097,1.44811671307006
2126,"1,126",757080,1126,103.827142199097,1.44811671307006
2127,"1,066",757080,1066,103.827142199097,1.44811671307006
2128,"1,130",757080,1130,103.827142199097,1.44811671307006
2129,"1,115",757080,1115,103.827142199097,1.44811671307006
2130,"1,113",757080,1113,103.827142199097,1.44811671307006
2131,"1,062",757080,1062,103.827142199097,1.44811671307006
2132,"1,075",757080,1075,103.827142199097,1.44811671307006
2133,"1,089",757080,1089,103.827142199097,1.44811671307006
2134,"1,106",757080,1106,103.827142199097,1.44811671307006
2135,"1,136",757080,1136,103.827142199097,1.44811671307006
2136,"1,155",757080,1155,103.827142199097,1.44811671307006
2137,"1,121",757080,1121,103.827142199097,1.44811671307006
2138,"1,094",757080,1094,103.827142199097,1.44811671307006
2139,"1,109",757080,1109,103.827142199097,1.44811671307006
2140,"1,115",757080,1115,103.827142199097,1.44811671307006
2141,"1,191",757080,1191,103.827142199097,1.44811671307006
2142,"1,242",757080,1242,103.827142199097,1.44811671307006
2143,"1,186",757080,1186,103.827142199097,1.44811671307006
2144,"1,194",757080,1194,103.827142199097,1.44811671307006
2145,"1,157",757080,1157,103.827142199097,1.44811671307006
2146,"1,198",757080,1198,103.827142199097,1.44811671307006
2147,"1,206",757080,1206,103.827142199097,1.44811671307006
2148,"1,115",757081,1115,103.827011433114,1.44832608287156
2149,"1,142",757081,1142,103.827011433114,1.44832608287156
2150,"1,079",757081,1079,103.827011433114,1.44832608287156
2151,"1,096",757081,1096,103.827011433114,1.44832608287156
2152,"1,178",757081,1178,103.827011433114,1.44832608287156
2153,"1,254",757081,1254,103.827011433114,1.44832608287156
2154,"1,198",757081,1198,103.827011433114,1.44832608287156
2155,"1,156",757081,1156,103.827011433114,1.44832608287156
2156,"1,248",757081,1248,103.827011433114,1.44832608287156
2157,"1,182",757081,1182,103.827011433114,1.44832608287156
2158,"1,204",757081,1204,103.827011433114,1.44832608287156
2159,"1,204",757081,1204,103.827011433114,1.44832608287156
2160,"1,228",757081,1228,103.827011433114,1.44832608287156
2161,"1,261",756929,1261,103.82718890606,1.44870040728421
2162,"1,211",756929,1211,103.82718890606,1.44870040728421
2163,"1,156",756929,1156,103.82718890606,1.44870040728421
2164,"1,204",756929,1204,103.82718890606,1.44870040728421
2165,"1,217",756929,1217,103.82718890606,1.44870040728421
2166,"1,247",756929,1247,103.82718890606,1.44870040728421
2167,"1,259",756929,1259,103.82718890606,1.44870040728421
2168,"1,208",756929,1208,103.82718890606,1.44870040728421
2169,"1,144",756929,1144,103.82718890606,1.44870040728421
2170,"1,166",756929,1166,103.82718890606,1.44870040728421
2171,"1,144",756929,1144,103.82718890606,1.44870040728421
2172,"1,156",756929,1156,103.82718890606,1.44870040728421
2173,"1,138",756929,1138,103.82718890606,1.44870040728421
2174,"1,186",756929,1186,103.82718890606,1.44870040728421
2175,"1,141",756929,1141,103.82718890606,1.44870040728421
2176,"1,241",756930,1241,103.827411801472,1.44872732674995
2177,"1,182",756930,1182,103.827411801472,1.44872732674995
2178,"1,254",756930,1254,103.827411801472,1.44872732674995
2179,"1,185",756930,1185,103.827411801472,1.44872732674995
2180,"1,178",756930,1178,103.827411801472,1.44872732674995
2181,"1,186",756930,1186,103.827411801472,1.44872732674995
2182,"1,131",756930,1131,103.827411801472,1.44872732674995
2183,"1,150",756930,1150,103.827411801472,1.44872732674995
2184,"1,191",756930,1191,103.827411801472,1.44872732674995
2185,"1,138",756930,1138,103.827411801472,1.44872732674995
2186,"1,099",756930,1099,103.827411801472,1.44872732674995
2187,"1,138",756930,1138,103.827411801472,1.44872732674995
2188,"1,110",756930,1110,103.827411801472,1.44872732674995
2189,"1,143",756930,1143,103.827411801472,1.44872732674995
2190,"1,101",756930,1101,103.827411801472,1.44872732674995
2191,"1,094",756930,1094,103.827411801472,1.44872732674995
2192,"1,158",756930,1158,103.827411801472,1.44872732674995
2193,"1,107",756930,1107,103.827411801472,1.44872732674995
2194,"1,149",756930,1149,103.827411801472,1.44872732674995
2195,"1,165",756930,1165,103.827411801472,1.44872732674995
2196,"1,214",756931,1214,103.827500614159,1.44848281255662
2197,"1,252",756931,1252,103.827500614159,1.44848281255662
2198,"1,266",756931,1266,103.827500614159,1.44848281255662
2199,"1,240",756931,1240,103.827500614159,1.44848281255662
2200,"1,227",756931,1227,103.827500614159,1.44848281255662
2201,"1,216",756931,1216,103.827500614159,1.44848281255662
2202,"1,223",756931,1223,103.827500614159,1.44848281255662
2203,"1,167",756931,1167,103.827500614159,1.44848281255662
2204,"1,148",756931,1148,103.827500614159,1.44848281255662
2205,"1,196",756931,1196,103.827500614159,1.44848281255662
2206,"1,176",756931,1176,103.827500614159,1.44848281255662
2207,"1,162",756931,1162,103.827500614159,1.44848281255662
2208,"1,190",756931,1190,103.827500614159,1.44848281255662
2209,"1,155",756931,1155,103.827500614159,1.44848281255662
2210,"1,148",756931,1148,103.827500614159,1.44848281255662
2211,"1,130",756931,1130,103.827500614159,1.44848281255662
2212,"1,167",756931,1167,103.827500614159,1.44848281255662
2213,"1,160",756931,1160,103.827500614159,1.44848281255662
2214,"1,181",756931,1181,103.827500614159,1.44848281255662
2215,"1,118",756931,1118,103.827500614159,1.44848281255662
2216,"1,174",756931,1174,103.827500614159,1.44848281255662
2217,"1,157",756931,1157,103.827500614159,1.44848281255662
2218,"1,136",756931,1136,103.827500614159,1.44848281255662
2219,"1,170",756932,1170,103.827628408069,1.44828241594928
2220,"1,273",756932,1273,103.827628408069,1.44828241594928
2221,"1,198",756932,1198,103.827628408069,1.44828241594928
2222,"1,176",756932,1176,103.827628408069,1.44828241594928
2223,"1,202",756932,1202,103.827628408069,1.44828241594928
2224,"1,225",756932,1225,103.827628408069,1.44828241594928
2225,"1,245",756932,1245,103.827628408069,1.44828241594928
2226,"1,173",756932,1173,103.827628408069,1.44828241594928
2227,"1,121",756932,1121,103.827628408069,1.44828241594928
2228,"1,167",756932,1167,103.827628408069,1.44828241594928
2229,"1,102",756932,1102,103.827628408069,1.44828241594928
2230,"1,109",756932,1109,103.827628408069,1.44828241594928
2231,"1,115",756932,1115,103.827628408069,1.44828241594928
2232,"1,161",756932,1161,103.827628408069,1.44828241594928
2233,"1,127",756932,1127,103.827628408069,1.44828241594928
2234,"1,190",756932,1190,103.827628408069,1.44828241594928
2235,"1,142",756932,1142,103.827628408069,1.44828241594928
2236,"1,161",756932,1161,103.827628408069,1.44828241594928
2237,"1,201",756932,1201,103.827628408069,1.44828241594928
2238,"1,186",756932,1186,103.827628408069,1.44828241594928
2239,"1,158",756932,1158,103.827628408069,1.44828241594928
2240,"1,208",756932,1208,103.827628408069,1.44828241594928
2241,"1,165",756932,1165,103.827628408069,1.44828241594928
2242,"1,109",756932,1109,103.827628408069,1.44828241594928
2243,"1,120",756932,1120,103.827628408069,1.44828241594928
2244,"1,124",756933,1124,103.827753229978,1.44806706421733
2245,"1,092",756933,1092,103.827753229978,1.44806706421733
2246,"1,124",756933,1124,103.827753229978,1.44806706421733
2247,"1,073",756933,1073,103.827753229978,1.44806706421733
2248,"1,100",756933,1100,103.827753229978,1.44806706421733
2249,"1,200",756933,1200,103.827753229978,1.44806706421733
2250,"1,099",756933,1099,103.827753229978,1.44806706421733
2251,"1,073",756933,1073,103.827753229978,1.44806706421733
2252,"1,111",756933,1111,103.827753229978,1.44806706421733
2253,"1,170",756933,1170,103.827753229978,1.44806706421733
2254,"1,116",756933,1116,103.827753229978,1.44806706421733
2255,"1,171",756933,1171,103.827753229978,1.44806706421733
2256,"1,189",756933,1189,103.827753229978,1.44806706421733
2257,"1,183",756933,1183,103.827753229978,1.44806706421733
2258,"1,131",756933,1131,103.827753229978,1.44806706421733
2259,"1,143",756933,1143,103.827753229978,1.44806706421733
2260,"1,137",756933,1137,103.827753229978,1.44806706421733
2261,"1,142",756933,1142,103.827753229978,1.44806706421733
2262,"1,130",756933,1130,103.827753229978,1.44806706421733
2263,"1,154",756933,1154,103.827753229978,1.44806706421733
2264,"1,148",756933,1148,103.827753229978,1.44806706421733
2265,"1,143",756933,1143,103.827753229978,1.44806706421733
